17.5,27.333,2.5833,12.667,4.6667,17.833,48.333,5,16.583,0.9167,50.667,9.0833,30.583,1.5833,9.8333,8.75,0.5,11,2.0833,1.5833,0.4167,5.3333,1.0833,1.5833,2.5833,3.0833,7.3333,4.25,3.9167,0.75,0.0833,-0.70019,3.25,0.1667,5.75,6.5,3.8333,2.4167,2.0833,8.3333,6.5,0.6667,0.14807,0.3333,0.6667,3.1667,3.4167,1.0833,0.8333,1.6667,25.25,1.4167,0.0833,0.3333,0.5833,0.0833,1.8333,2.0833,1.5833,-0.15528,2.396,6.4167,4,13.917,2.1667,2,1.5833,2.0833,44.083,0.0833,14.833,4.25,7.25,1.4167,0.25,1.3333,4.5,0.5,-0.1911,7.0833,0.9167,0.4167,0.25,0.5,3.9167,0.6667,0.0833,0.5,0.20127
17.083,23.25,2.5,8.8333,4.5,10.667,25.833,4.4167,10.083,0.25,54.667,4,38.5,1.3333,3.3333,5.25,0.6667,12.417,3.3333,1.25,0.3333,4,4.3333,1.0833,1.0833,4.1667,5.4167,3.5833,1.0833,0.8333,0.0833,0.3333,2.9167,0.4167,4.5833,9.4167,2.75,4.3333,2.0833,1.9167,5.25,0.32379,0.8333,0.0833,0.25,4.5833,6,0.5833,0.8333,1.4167,16.083,2.5,0.25,1.1667,1.8333,0.8333,1.6667,0.8333,0.75,0.1667,0.3333,8,3.1667,7.4167,1.4167,1.3333,4.8333,1.25,33.417,0.063531,12.5,1.9167,3.25,2.8333,0.022999,0.4167,2.9167,0.25,0.1667,4.9167,0.0833,0.8333,0.5833,0.5,2.6667,0.0833,0.0833,0.4167,0.03901
14.417,23.667,3.5833,8.4167,3.6667,14.417,23,3.0833,21.917,0.1667,52.917,2.75,31,2.5833,2,4.5833,0.75,24.25,1.6667,0.9167,7.4167,2.25,3,0.75,0.8333,7.75,10.417,2.25,1.0833,2.5,0.5833,0.25,1.5833,1.8333,4.1667,26.333,5.0833,6,1.5833,1.0833,3.5833,0.50765,0.5833,0.1667,0.3333,1.25,8.1667,1.1667,0.8333,0.9167,14.167,1.5833,0.1667,0.8333,0.75,0.5645,3,1.8333,0.9167,0.1667,0.0833,3.75,2.5833,9,1.8333,1.1667,8.6667,2,39.833,0.046796,9.1667,2.0833,5.0833,0.75,0.0833,4,3,1.4167,0.3333,1.75,0.23554,0.75,0.5,0.5,2.0833,0.0833,-0.019992,1.0833,0.0833
11.25,22.25,2.75,6.8333,5.25,12.083,11.75,2.8333,19.583,0.5833,48.667,3.5833,22.5,0.1667,2.1667,2.0833,0.75,23.167,0.5,1.3333,5.75,2,3.5,0.4167,0.9167,1.8333,9.3333,3.3333,1.9167,1.3333,0.25,0.29151,1.9167,1.0833,4.8333,11.417,4.5833,2.8333,2.1667,2.6667,0.5833,0.0833,1.0602,0.4167,0.23283,1,6,0.8333,1.0833,0.75,10.083,1.1667,0.25,0.4167,0.75,0.0833,3.5,0.5,0.4167,-0.027511,0.6667,4.4167,2.1667,5.3333,2.75,1.0833,1.5833,1.75,26.333,0.28211,10.917,1.5,2.6667,0.3333,0.0833,1.1667,1.5,0.5,0.3333,3.0833,0.3333,0.4167,0.5,0.6667,2.0833,0.25,0.070651,3.0833,0.0833
6.5833,8.5,1.25,2.5,3.1667,6.25,11.167,1.75,6.25,0.5833,30.917,2.4167,10.083,0.4167,2.25,1.3333,0.6667,18.333,0.4167,2.1667,0.4167,1,5.8333,0.3333,0.6667,1.0833,3.5833,0.5,0.9167,0.8333,0.5,-0.22586,1.1667,0.0833,2.1667,7.3333,2.0833,2.5,1.9167,1.4167,0.8333,0.15268,0.0833,0.0833,0.0833,0.3333,2.75,1.25,0.6667,0.8333,7.25,3.0833,0.1667,0.0833,0.25,0.4167,2.3333,0.6667,0.52815,-0.14337,0.0833,2.1667,1.5,2.5833,1.25,0.0833,0.8333,1.8333,9,0.0833,10.083,1.25,2.25,0.5,0.1667,0.6667,0.6667,0.5833,0.4167,5.4167,0.0833,0.75,0.1667,0.3333,0.6667,0.25,0.0833,0.4167,0.053888
7.5833,5.9167,3.5,3.0833,1.75,5.6667,3.9167,1.25,4.75,0.0833,42.75,2.75,9.5,0.9167,1.75,0.4167,0.1667,22.167,0.1667,4.25,0.4167,0.4167,2.75,0.9167,0.0833,0.5833,1.5833,0.9167,0.3333,0.3333,0.1667,0.36643,2.1667,0.1667,2.75,8.1667,2.4167,1,1.3333,1.4167,1.5,0.25,0.25,0.1667,0.060507,0.25,2.25,0.1667,0.5,0.1667,6.4167,2,0.29106,0.1667,1.5833,0.049464,4.75,0.8333,0.0833,0.018821,0.14589,3.5,1.5833,2.1667,2.3333,0.3333,0.4167,0.5833,10.25,0.1667,11.583,1.6667,2.0833,0.6667,0.25,0.4167,0.5833,0.0833,0.3333,5,-0.057333,0.3333,0.3333,0.9167,0.5,0.1667,-0.076312,0.4167,0.033186
6.1667,3.25,1.9167,5.5833,2.3333,5.3333,5.3333,1.9167,5.1667,0.40785,46,2.6667,12.167,0.82102,3.5,2.3333,0.0833,17.583,1.3338,4.4167,0.0833,1.1667,0.1667,0.8333,0.6667,-0.62529,1.5833,0.6667,0.4167,0.24782,0.0833,0.67557,2.5833,0.0833,2.25,3.8333,2.5833,0.25,3.0833,2.75,0.5,0.88083,0.1667,0.1667,0.1667,1,1.8333,0.1667,0.25,0.013593,9.25,2.6667,0.5,0.31397,0.3333,0.0833,1.3333,0.84106,0.0833,0.2297,0.5,2.25,2.0454,2,1.9498,0.1667,0.8333,0.3333,16.333,0.0833,8.1667,1.1078,4,0.3333,0.0833,-0.015126,0.4167,-0.15225,-0.022748,6.8333,0.0833,0.5833,0.0833,1.058,0.1667,0.4167,0.10653,0.5,0.14386
7.4167,4.75,0.6667,4.9167,3.1667,6.5833,2.3333,0.9167,4.8333,0.16241,31.083,5,11.167,0.0833,8.8333,2.6667,0.1667,13.75,0.32596,0.8333,0.0833,0.1667,0.5833,0.10962,1.0833,-0.29259,1.0833,0.5,0.8333,0.46575,-0.40702,-0.68334,1.4167,0.3333,3.6667,6,1.0833,0.6667,0.6667,4.5,0.6667,0.0833,0.1667,0.0833,0.4167,0.75,0.5833,-0.71353,0.3333,0.40633,7.75,6.6667,1.6667,0.78579,0.4167,0.25,1.75,0.5739,0.4167,0.14406,1.9167,1.75,1.5054,2.25,1.922,0.25,0.4167,1,16.75,0.0833,4.4167,0.76195,4.9167,0.50701,0.1667,0.080654,0.75,-0.050841,0.3333,5.5,0.0833,1.3333,0.75,1.0463,2.4167,1.25,0.56752,0.41733,0.1667
7.8333,9.0833,0.9167,1.5833,3.5,2.3333,1.0833,0.3333,6.5,0.92679,6.5833,7.0833,23.417,1.3333,16.167,3.25,-0.27819,8,-0.07298,0.25,0.3333,0.30469,0.0833,0.37202,0.75,1.3596,0.5833,0.1667,0.8333,0.6588,0.0833,-0.62765,2.4167,0.0833,1.4167,12.25,4.0833,3.0833,2.75,6.5833,3.3333,1.4466,0.1667,0.1667,0.1667,0.4167,0.3333,0.23143,0.3333,0.87781,8.1667,1.5833,0.75,0.4167,0.0833,0.25,1,0.84064,0.0833,-0.18792,4.1667,1.1667,2.0904,2.4167,1.4294,0.5833,0.6667,0.1667,26.417,0.3333,9.4167,1.3164,5.5833,0.0833,0.4167,0.84332,0.4167,0.2412,0.8333,1.25,0.0833,1.25,0.25,1.1123,0.5,0.3333,0.0833,0.69567,0.6667
6.6667,13.833,0.8333,2.5,5.8333,2.5833,1.3333,0.8333,3.75,0.1667,2.75,6.75,23.333,0.5,5.1667,2.6667,0.3333,7.6667,-0.64117,0.38383,0.1667,0.5,1.0833,0.8333,1.0833,1.3343,5.9167,0.9167,2.0833,0.83952,0.54876,0.72159,2.75,0.44471,2.5,11.5,3.25,2.1667,2.9167,3.3333,1.1667,2.2685,0.25,0.0833,0.0833,0.5833,0.5833,0.0833,1,0.6201,9.5,3.4167,2.9167,0.28284,0.1667,0.0833,1.0833,0.7038,0.3415,0.83138,1.0833,2.3333,2.0253,2.1667,1.151,0.8333,0.3333,0.6667,14.25,0.0833,8.3333,0.21954,6.4167,0.3333,0.1667,0.54272,0.8333,0.5521,1.1667,3.25,0.5,0.75,0.4167,0.66436,0.25,0.3333,0.17365,0.0833,0.4167
10.583,13.083,0.8333,2.75,4.5833,5.1667,1.25,1.0833,6.1667,1.5833,3.1667,18.917,14.083,0.9167,8.75,3.3333,0.25,10.25,-0.075687,-0.31551,0.4167,0.0833,0.1667,0.9167,11.167,1.6153,8.5,0.6667,1.9167,0.36736,0.25,-0.2012,2.9167,0.3333,2.6667,6,1.75,7.8333,1,2.3333,2.5833,3.709,0.0833,0.1667,0.19307,0.5,0.6667,0.5,1.25,0.78009,6.25,8.6667,0.0833,0.4167,0.5,1.5833,0.0833,0.87764,-0.16747,-0.19935,1,2.4167,3.1693,1.5,1.2504,0.9167,0.1667,0.4167,13.083,0.4167,4.75,0.20357,4.75,0.0833,0.5833,1.0112,3.3333,-0.068139,1.0833,2.6667,0.1667,0.1667,0.25,1.019,0.4167,0.76179,0.25,0.3333,0.39366
10.667,6.5833,1,2.6667,3.5,3.4167,0.6667,1.5,4.1667,0.32467,2.5833,24.167,6,0.68859,4.4167,0.8333,0.5,11.25,0.61048,0.0833,0.1667,0.0833,0.25,1.0833,2.8333,-0.15683,7.75,0.75,0.9167,0.76416,0.28847,0.68576,1.6667,0.0833,5.6667,4.4167,4.25,4,0.4167,1.25,3.5,5,0.0833,0.1667,0.094912,0.4167,0.25,0.0833,0.5,0.21535,5,1.6667,0.25,1.1667,1.0833,0.25,0.4167,0.83934,0.449,0.19065,0.1667,1.25,2.865,1.0833,0.95521,0.3333,0.0833,0.3333,17.667,0.0833,3.1667,0.25,4.0833,0.0833,0.8333,1.2948,0.25,-0.38565,0.4167,2.5,0.22031,0.25,1.9167,0.9875,0.0833,0.25405,0.27327,0.0833,0.2207
5.0833,1.9167,0.5,0.6667,3.0833,0.25,0.1667,1.0833,0.75,0.0833,1.0833,7.75,3,0.61197,1.1667,0.25,0.38751,2.5,0.38491,-0.098516,0.14246,0.0833,0.1667,0.1667,0.3333,0.25573,1.75,0.4167,0.1667,0.35315,-0.13742,0.57519,0.3333,0.3333,0.9167,2.0833,1.5833,1.75,0.0833,0.1667,0.25,3,0.28997,0.32963,-0.016111,0.40677,0.1667,0.86234,0.4167,-0.080334,1.1667,0.8333,0.6365,0.3333,0.5833,0.5833,0.3333,0.25446,0.0833,0.19057,0.1667,0.9167,1.5161,0.1667,0.031571,0.079189,0.25,-0.0728,6.5833,0.0833,2.3333,0.0833,1.25,-0.18646,0.0833,0.13099,0.012423,0.30866,-0.28779,0.3333,0.074697,0.4167,1.6667,0.48959,0.1667,-0.018356,0.046834,0.010356,0.080412
3.3883,1.5712,0.98334,0.6283,2.3562,0.99123,0.22587,0.071056,0.79315,0.06568,0.68584,4.281,2.5591,0.6422,1.3631,0.26248,0.3218,1.5327,0.43319,0.32133,0.041028,0.039601,0.79555,0.4859,0.49026,0.082717,1.3154,0.35122,0.14153,0.11139,0.1749,-0.014014,1.6328,0.28619,0.51994,1.6644,0.82679,0.81673,-0.17926,0.39493,0.37103,1.2766,0.076384,0.16186,-0.0006565,0.082553,-0.03828,0.71612,0.30066,-0.069581,0.0833,0.58526,0.10804,0.39586,0.23647,0.31661,0.41389,0.2259,0.18416,0.059361,0.27848,0.0833,1.4306,0.10601,0.19901,0.073273,-0.08471,0.21406,3.5608,0.10293,0.86546,0.20175,0.40651,0.058993,0.1258,0.30719,0.26154,0.12102,0.23544,0.088576,0.061641,0.33372,0.82273,0.31995,0.31293,0.10396,-0.00731,0.12351,0.051956
1.9167,0.75,0.5,0.4167,1.8333,0.1667,0.5,0.5833,1.0833,0.10884,0.1667,1,1.6667,0.1667,0.9167,1.1667,0.39459,0.4167,0.47701,0.38048,-0.76035,0.5833,0.5,0.12304,0.0833,0.5,0.0833,0.25,0.3333,0.020027,0.1019,0.60566,5.0833,0.0833,-0.051631,0.5,1.0816,1.4199,0.1667,0.3333,0.0833,2.2129,-0.1877,0.22364,-0.0010742,0.72585,0.067302,0.13768,0.77241,0.26728,2.5833,0.5833,0.25,0.43789,0.6667,0.35857,0.56375,0.31681,0.31001,0.3995,0.094787,1.9167,3.6667,0.3333,0.1667,0.05511,-0.47194,0.0833,0.3333,0.059815,1.5,0.0833,0.8333,0.11036,0.16301,-0.47903,0.26082,0.29841,0.06584,0.0833,0.10755,0.25,0.25,0.41888,0.0833,0.25881,0.16246,-0.0041415,0.0833
2,1.1667,0.1667,0.3333,0.75,0.1667,0.93813,0.5833,0.3333,-0.053877,0.0833,1.6667,0.75,0.25,0.9167,1.75,0.12579,0.5,-0.28466,0.25,-0.43678,0.3333,0.3333,0.71749,-0.43321,0.75,0.34702,0.0833,0.25,0.086035,-0.10213,0.036042,0.9167,3.7597,0.30359,0.5,0.36766,0.6667,0.25,0.25,0.46194,1.1326,-0.23577,-0.04567,0.007343,0.0833,0.19138,-0.074869,0.34632,0.11927,1.5,0.8333,0.8333,0.3142,0.3333,0.18596,0.37869,0.25265,0.18082,0.056608,-0.038435,1.25,2.75,0.5833,0.1667,0.0833,0.10784,0.0833,1,-0.030866,0.6667,0.22538,0.1667,0.10819,0.086096,-0.22979,0.65711,-0.18525,0.35778,0.4987,0.043239,-0.094115,0.0833,0.20212,-0.019619,0.16106,0.1422,-0.020657,0.032844
1.9167,1.0833,0.4167,1.0833,1.6667,0.25,1.75,0.63535,1,-0.2969,3.6667,1.4167,2.8333,0.4167,0.6667,0.9167,0.25,0.6667,0.4167,-0.1435,0.0833,0.25,0.75,0.5,0.4167,0.4167,0.5,0.75,0.3693,0.22595,0.0833,-0.188,0.25,9.5833,0.0833,0.8333,0.1667,0.3333,0.6389,0.4167,0.75,0.60804,0.3333,-0.075728,-0.025943,-0.089783,0.41609,0.1667,0.25,0.0833,2.8333,0.75,0.0833,0.0833,0.3333,0.36352,0.18401,0.19691,0.4167,0.16144,0.1667,0.3333,0.0833,1.0833,0.25,0.5,0.65293,0.5,2.9167,0.030695,1.3333,0.020586,1.1667,-0.77188,0.022288,0.024033,1.2164,-0.30152,0.74535,0.5,0.10617,0.1667,0.1667,0.11146,0.0833,-0.076522,-0.063504,0.39136,0.040769
